Song_ID,Song_Name,Artist,Genre,Sub_Genre,Tempo_BPM,Energy_Score,Danceability_Score,Valence_Score,Acousticness_Score,Instrumentalness_Score,Popularity_Score,Loudness_dB,Speechiness_Score,Liveness_Score,Duration_MS,Release_Year,Language,Sentiment_Label,Mood,Era
S000189,Song_189,The Lumineers,Pop,Dance-pop,155,61,76,91,24,39,90,-29,10,9,295768,2006,French,Neutral,Peaceful,2000s
S000190,Song_190,Katy Perry,Afro,Dancehall,99,41,74,17,16,25,86,-19,38,40,319104,1973,Italian,Sad,Melancholic,70s
S000191,Song_191,Ella Fitzgerald,Latin,Bossa Nova,134,85,58,41,13,30,51,-22,35,100,200944,1985,German,Energetic,Powerful,80s
S000192,Song_192,Tool,Pop,Latin Pop,77,48,47,40,42,10,87,-48,48,59,291659,1954,Korean,Neutral,Peaceful,50s-Early
S000193,Song_193,The Chemical Brothers,Electronic,Dubstep,121,90,67,49,12,67,86,-7,43,57,164069,2019,Hindi,Energetic,Powerful,2010s
S000194,Song_194,Radiohead,Electronic,Ambient,111,92,61,34,21,67,49,-9,7,21,265915,2007,Arabic,Energetic,Powerful,2000s
S000195,Song_195,Billie Eilish,Latin,Bachata,110,44,52,46,38,35,74,-45,61,29,320008,2004,Korean,Neutral,Peaceful,2000s
S000196,Song_196,Shakira,Jazz,Avant-Garde Jazz,90,51,56,7,25,16,22,-45,29,22,192747,1954,English,Neutral,Peaceful,50s-Early
S000197,Song_197,The Weeknd,Latin,Salsa,158,79,83,20,10,34,89,-39,81,71,181878,1981,French,Angry,Aggressive,80s
S000198,Song_198,Deadmau5,Afro,Afrobeats,107,55,51,13,47,38,55,-28,22,65,305400,1951,Italian,Neutral,Peaceful,50s-Early
S000199,Song_199,Post Malone,Pop,Dance-pop,147,40,50,25,12,27,87,-43,54,5,180517,1992,Korean,Sad,Melancholic,90s
S000200,Song_200,Justin Bieber,Latin,Latin Trap,89,61,76,11,61,46,68,-19,37,81,177468,1984,Italian,Neutral,Peaceful,80s
S000201,Song_201,Drake,Classical,Romantic,69,33,34,66,83,65,99,-54,51,13,168222,1970,Italian,Romantic,Passionate,70s
S000202,Song_202,John Coltrane,Jazz,Avant-Garde Jazz,109,41,66,81,11,39,97,-41,81,9,416453,1982,German,Romantic,Passionate,80s
S000203,Song_203,SZA,Latin,Latin Trap,110,70,53,53,10,20,71,-58,98,40,113429,1974,English,Neutral,Peaceful,70s
S000204,Song_204,Marshmello,Pop,Electropop,87,73,47,67,30,38,44,-46,67,44,97967,1962,German,Happy,Joyful,60s
S000205,Song_205,SZA,Country,Folk,105,53,59,59,27,33,82,-55,31,92,150545,2009,Korean,Neutral,Peaceful,2000s
S000206,Song_206,Radiohead,Jazz,Smooth Jazz,97,58,70,82,60,9,53,-51,88,1,267404,1980,Portuguese,Neutral,Peaceful,80s
S000207,Song_207,Lady Gaga,Classical,Baroque,95,24,13,8,92,78,40,-52,27,61,118141,1956,Spanish,Sad,Melancholic,50s-Early
S000208,Song_208,Jay-Z,R&B,Alternative R&B,154,55,72,39,13,8,36,-24,51,92,364555,1987,Japanese,Neutral,Peaceful,80s
S000209,Song_209,The Killers,Pop,Latin Pop,124,76,74,91,16,31,33,-54,100,85,283021,2004,Japanese,Euphoric,Ecstatic,2000s
S000210,Song_210,Nirvana,Rock,Punk Rock,76,66,60,78,63,42,40,-51,86,57,226614,1954,Italian,Happy,Joyful,50s-Early
S000211,Song_211,Rosalía,R&B,Funk,139,52,60,84,35,49,72,-43,100,44,221743,1985,Hindi,Neutral,Peaceful,80s
S000212,Song_212,Arctic Monkeys,Metal,Progressive Metal,179,90,40,67,19,30,53,-9,81,98,235128,2001,Korean,Happy,Joyful,2000s
S000213,Song_213,Kygo,Latin,Bachata,103,77,81,12,30,46,83,-44,8,40,194576,1951,Spanish,Angry,Aggressive,50s-Early
S000214,Song_214,Herbie Hancock,Metal,Black Metal,179,95,48,57,0,14,79,-21,20,27,314033,1957,English,Energetic,Powerful,50s-Early
S000215,Song_215,Daddy Yankee,Metal,Heavy Metal,178,87,34,87,16,27,64,-42,68,31,153936,1957,German,Euphoric,Ecstatic,50s-Early
S000216,Song_216,ITZY,R&B,Funk,151,47,62,50,52,5,43,-26,23,16,237603,1970,Italian,Neutral,Peaceful,70s
S000217,Song_217,Shakira,Classical,Minimalist,97,40,15,82,89,74,26,-10,27,50,249210,2007,Italian,Romantic,Passionate,2000s
S000218,Song_218,Tyler The Creator,Country,Country Pop,79,44,69,7,63,36,83,-51,37,95,129279,1957,Arabic,Sad,Melancholic,50s-Early
S000219,Song_219,Frank Ocean,Classical,Minimalist,64,18,6,48,84,62,55,-57,77,40,213257,2011,Spanish,Relaxed,Calm,2010s
S000220,Song_220,Beethoven,R&B,Funk,84,60,75,1,21,31,32,-8,31,94,159519,1981,English,Neutral,Peaceful,80s
S000221,Song_221,Skrillex,Classical,Baroque,71,43,15,16,79,74,59,-43,54,72,160119,2008,Japanese,Sad,Melancholic,2000s
S000222,Song_222,Hans Zimmer,Pop,Synthpop,152,64,61,83,61,34,63,-29,50,45,174080,1970,German,Neutral,Peaceful,70s
S000223,Song_223,Foo Fighters,Hip-Hop,Drill,106,69,78,46,58,16,37,-40,12,20,105997,1957,Japanese,Neutral,Peaceful,50s-Early
S000224,Song_224,System Of A Down,Rock,Indie Rock,120,79,46,95,32,48,94,-39,21,88,133541,1978,Korean,Euphoric,Ecstatic,70s
S000225,Song_225,Lucky Daye,Classical,Baroque,52,27,6,78,98,80,71,-34,49,94,267558,1993,Japanese,Relaxed,Calm,90s
S000226,Song_226,Ozuna,Metal,Black Metal,196,90,56,55,28,37,22,-7,18,22,272684,1979,Italian,Energetic,Powerful,70s
S000227,Song_227,Mr Eazi,Metal,Metalcore,158,91,44,57,4,12,35,-53,0,4,390931,2013,Korean,Energetic,Powerful,2010s
S000228,Song_228,Lucky Daye,Country,Folk,84,60,78,65,36,31,60,-13,12,8,207235,1985,Italian,Neutral,Peaceful,80s
S000229,Song_229,Billie Eilish,Rock,Progressive Rock,132,51,56,33,23,18,72,-41,74,15,310894,2019,Hindi,Neutral,Peaceful,2010s
S000230,Song_230,Luke Combs,Pop,K-Pop,130,58,76,3,67,8,39,-51,23,98,113705,1986,English,Neutral,Peaceful,80s
S000231,Song_231,Ghost,Electronic,Dubstep,115,90,80,59,8,39,76,-16,19,16,379910,2020,Japanese,Energetic,Powerful,2020s
S000232,Song_232,Miles Davis,Metal,Heavy Metal,123,93,22,79,23,41,77,-6,3,23,417841,1979,Hindi,Euphoric,Ecstatic,70s
S000233,Song_233,The Beatles,Hip-Hop,Mumble Rap,156,58,70,48,69,23,82,-15,82,21,132092,1979,Korean,Neutral,Peaceful,70s
S000234,Song_234,The Killers,Pop,Indie Pop,132,77,70,47,45,23,64,-25,93,54,227328,2004,German,Neutral,Peaceful,2000s
S000235,Song_235,Charlie Parker,Rock,Classic Rock,92,88,67,56,68,15,64,-28,16,69,386195,1969,Hindi,Energetic,Powerful,60s
S000236,Song_236,Dolly Parton,Jazz,Smooth Jazz,121,66,54,74,15,18,28,-35,15,68,210312,2010,Arabic,Happy,Joyful,2010s
S000237,Song_237,System Of A Down,Jazz,Bebop,84,89,42,93,22,47,89,-44,50,18,173369,1984,Korean,Euphoric,Ecstatic,80s
S000238,Song_238,Tiwa Savage,Hip-Hop,Conscious Hip-Hop,120,65,44,83,38,41,68,-40,73,63,342164,2019,French,Neutral,Peaceful,2010s
S000239,Song_239,Black Sabbath,Electronic,Ambient,135,73,94,56,28,30,89,-20,53,45,97531,2009,English,Neutral,Peaceful,2000s
S000240,Song_240,Bad Bunny,Metal,Heavy Metal,176,99,43,84,24,40,49,-37,29,85,221234,2004,Italian,Euphoric,Ecstatic,2000s
S000241,Song_241,Zac Brown Band,Rock,Alternative Rock,88,49,55,88,25,35,96,-55,43,72,186044,2005,Hindi,Romantic,Passionate,2000s
S000242,Song_242,ITZY,Afro,Afrohouse,158,57,82,67,66,25,69,-28,90,6,317966,1964,Portuguese,Neutral,Peaceful,60s
S000243,Song_243,Billie Eilish,Country,Outlaw Country,156,71,50,14,29,28,67,-54,20,41,201487,1963,Hindi,Angry,Aggressive,60s
S000244,Song_244,Mr Eazi,Latin,Reggaeton,131,76,60,2,27,9,56,-37,48,18,152292,1961,Spanish,Angry,Aggressive,60s
S000245,Song_245,Snoop Dogg,Electronic,Dubstep,134,78,92,70,8,79,52,-44,23,60,228593,1977,English,Happy,Joyful,70s
S000246,Song_246,Shatta Wale,R&B,Alternative R&B,132,82,80,48,48,26,36,-27,69,69,269017,1954,German,Energetic,Powerful,50s-Early
S000247,Song_247,The Rolling Stones,Country,Folk,76,61,41,15,19,38,70,-22,85,75,164071,1989,Spanish,Neutral,Peaceful,80s
S000248,Song_248,Louis Armstrong,Classical,Baroque,77,19,39,6,88,91,40,-41,25,67,251645,1964,Spanish,Sad,Melancholic,60s
S000249,Song_249,Lucky Daye,Pop,Indie Pop,159,54,61,13,61,32,46,-20,39,57,261033,2012,Portuguese,Neutral,Peaceful,2010s
S000250,Song_250,Daniel Caesar,R&B,Funk,140,64,42,96,17,48,61,-9,98,5,269635,1972,Italian,Neutral,Peaceful,70s
S000251,Song_251,Slayer,Latin,Latin Trap,124,82,58,11,14,15,93,-53,23,91,242872,1985,German,Angry,Aggressive,80s
S000252,Song_252,Wizkid,Hip-Hop,Trap,159,47,48,47,56,19,61,-41,69,11,170257,1956,Italian,Neutral,Peaceful,50s-Early
S000253,Song_253,Anuel AA,Metal,Heavy Metal,199,82,22,39,26,47,52,-33,0,7,385524,1981,Hindi,Energetic,Powerful,80s
S000254,Song_254,BTS,Electronic,Trance,137,85,63,18,10,59,51,-52,11,10,144400,2012,Italian,Angry,Aggressive,2010s
S000255,Song_255,Post Malone,Afro,Highlife,95,69,52,27,43,8,78,-6,26,68,361896,1952,English,Neutral,Peaceful,50s-Early
S000256,Song_256,Lil Nas X,Afro,Reggae,142,64,59,4,43,30,80,-33,92,8,185665,1955,German,Neutral,Peaceful,50s-Early
S000257,Song_257,Davido,Pop,K-Pop,157,83,50,72,11,48,22,-49,91,29,328553,1970,Italian,Happy,Joyful,70s
S000258,Song_258,Guns N Roses,Hip-Hop,Mumble Rap,102,65,72,51,30,39,53,-20,50,46,292041,2006,Spanish,Neutral,Peaceful,2000s
S000259,Song_259,David Guetta,Latin,Reggaeton,97,87,61,10,26,9,34,-34,34,32,279139,1965,Korean,Angry,Aggressive,60s
S000260,Song_260,J Balvin,R&B,Alternative R&B,108,41,74,46,49,32,58,-55,72,19,118795,1950,Japanese,Neutral,Peaceful,50s-Early
S000261,Song_261,Skrillex,Classical,Minimalist,111,32,7,46,73,84,57,-46,62,20,400925,1966,Spanish,Neutral,Peaceful,60s
S000262,Song_262,Justice,Rock,Alternative Rock,113,48,74,78,69,17,25,-34,22,58,208362,1995,English,Romantic,Passionate,90s
S000263,Song_263,Tyler The Creator,Electronic,Synthwave,115,83,67,29,23,64,97,-41,24,39,244455,1963,French,Energetic,Powerful,60s
S000264,Song_264,Justice,Latin,Bossa Nova,100,77,62,50,31,23,22,-19,18,72,357219,1994,German,Neutral,Peaceful,90s
S000265,Song_265,BLACKPINK,Metal,Death Metal,190,93,28,46,26,23,33,-5,37,52,300748,1985,Hindi,Energetic,Powerful,80s
S000266,Song_266,EXO,Metal,Black Metal,159,96,49,51,8,37,33,-50,52,98,232312,2008,Arabic,Energetic,Powerful,2000s
S000267,Song_267,Green Day,Latin,Reggaeton,152,69,80,91,13,8,27,-59,85,40,153095,2004,Hindi,Happy,Joyful,2000s
S000268,Song_268,Bruno Mars,Latin,Reggaeton,90,68,69,10,21,39,83,-15,49,84,139812,2018,Portuguese,Neutral,Peaceful,2010s
S000269,Song_269,Doja Cat,Latin,Bachata,122,59,76,32,12,48,92,-52,67,34,361312,2014,German,Neutral,Peaceful,2010s
S000270,Song_270,Nas,R&B,Contemporary R&B,82,84,62,75,56,44,73,-49,45,46,401822,1968,Hindi,Happy,Joyful,60s
S000271,Song_271,Aphex Twin,Jazz,Smooth Jazz,100,68,61,50,49,25,57,-41,28,50,118803,2004,Portuguese,Neutral,Peaceful,2000s
S000272,Song_272,Kacey Musgraves,R&B,Funk,145,67,67,75,13,26,64,-58,85,65,369713,2004,Portuguese,Happy,Joyful,2000s
S000273,Song_273,Queen,Classical,Minimalist,40,17,27,85,75,65,44,-43,16,60,381077,1976,Japanese,Relaxed,Calm,70s
S000274,Song_274,Johnny Cash,Classical,Contemporary,47,28,5,98,94,88,59,-47,34,47,277116,2005,Korean,Relaxed,Calm,2000s
S000275,Song_275,Katy Perry,Pop,Indie Pop,123,52,77,42,58,12,39,-28,89,38,355972,1998,English,Neutral,Peaceful,90s
S000276,Song_276,Kanye West,Classical,Romantic,103,51,13,48,93,96,60,-44,87,20,125634,2008,Italian,Neutral,Peaceful,2000s
S000277,Song_277,Dolly Parton,R&B,Alternative R&B,113,80,78,18,22,15,30,-48,45,44,282512,1989,Korean,Angry,Aggressive,80s
S000278,Song_278,Nas,Pop,Electropop,93,51,47,11,17,49,80,-13,32,44,285161,2018,Arabic,Neutral,Peaceful,2010s
S000279,Song_279,Taylor Swift,Classical,Contemporary,47,34,31,29,83,82,66,-38,48,46,157411,1967,German,Sad,Melancholic,60s
S000280,Song_280,The Chemical Brothers,Rock,Classic Rock,140,43,69,81,42,40,38,-14,27,39,316416,1964,Arabic,Romantic,Passionate,60s
S000281,Song_281,The Rolling Stones,Latin,Latin Trap,115,78,41,73,38,45,85,-10,74,76,154200,1988,Japanese,Happy,Joyful,80s
S000282,Song_282,ITZY,R&B,Alternative R&B,102,42,59,1,15,31,57,-58,15,93,293047,1951,Hindi,Sad,Melancholic,50s-Early
S000283,Song_283,Post Malone,Pop,K-Pop,155,80,51,64,44,47,74,-16,78,89,258509,1998,German,Neutral,Peaceful,90s
S000284,Song_284,Ella Fitzgerald,Afro,Afrobeats,99,62,63,27,66,42,40,-7,17,35,321496,2002,English,Neutral,Peaceful,2000s
S000285,Song_285,Tool,Latin,Bachata,104,83,73,66,41,7,47,-17,78,40,172279,1997,Arabic,Happy,Joyful,90s
S000286,Song_286,Doja Cat,Afro,Afrobeats,106,75,72,33,33,43,75,-33,36,6,158803,1986,Spanish,Neutral,Peaceful,80s
S000287,Song_287,Mr Eazi,Metal,Progressive Metal,175,80,20,18,14,24,48,-51,59,17,354155,1984,Italian,Angry,Aggressive,80s
S000288,Song_288,Herbie Hancock,Latin,Bachata,117,86,70,48,36,15,57,-56,7,33,298559,2005,Hindi,Energetic,Powerful,2000s
S000289,Song_289,John Coltrane,Hip-Hop,Trap,150,77,40,49,40,8,88,-31,87,58,314834,1994,English,Neutral,Peaceful,90s
S000290,Song_290,Billie Eilish,Afro,Afrobeats,78,65,66,63,55,47,70,-11,5,58,205598,1979,Spanish,Neutral,Peaceful,70s
S000291,Song_291,The Weeknd,Jazz,Cool Jazz,116,76,76,34,51,41,25,-57,17,72,108800,1978,English,Neutral,Peaceful,70s
S000292,Song_292,Pantera,Hip-Hop,Trap,151,86,56,21,54,36,87,-56,36,48,223004,1983,Hindi,Angry,Aggressive,80s
S000293,Song_293,Tool,Hip-Hop,Cloud Rap,127,62,42,31,51,38,70,-12,84,45,172302,1970,Portuguese,Neutral,Peaceful,70s
S000294,Song_294,Burna Boy,Classical,Contemporary,83,20,8,91,88,60,82,-37,98,12,148478,1960,Korean,Relaxed,Calm,60s
S000295,Song_295,Khalid,Classical,Romantic,90,26,39,85,97,77,43,-42,36,84,240023,1977,Korean,Relaxed,Calm,70s
S000296,Song_296,Marshmello,R&B,Neo Soul,79,56,76,63,45,23,30,-7,44,46,166021,1970,Spanish,Neutral,Peaceful,70s
S000297,Song_297,Nina Simone,Pop,Synthpop,85,78,67,55,14,21,39,-20,45,11,103893,1966,Korean,Neutral,Peaceful,60s
S000298,Song_298,Muse,Classical,Minimalist,58,35,36,74,75,95,52,-37,22,14,272170,2013,Japanese,Romantic,Passionate,2010s
S000299,Song_299,Billie Holiday,Hip-Hop,Boom Bap,155,53,66,50,27,32,66,-14,3,6,274482,1997,Japanese,Neutral,Peaceful,90s
S000300,Song_300,Davido,Classical,Film Score,112,17,21,95,86,92,91,-42,62,37,373970,2008,English,Relaxed,Calm,2000s
S000301,Song_301,The Lumineers,Metal,Progressive Metal,188,92,50,95,22,20,41,-32,85,42,208325,1959,German,Euphoric,Ecstatic,50s-Early
S000302,Song_302,Ennio Morricone,Latin,Salsa,116,60,55,40,21,6,43,-26,55,29,307144,1996,French,Neutral,Peaceful,90s
S000303,Song_303,ITZY,Latin,Latin Trap,109,58,47,70,35,44,49,-54,66,64,253864,1986,German,Neutral,Peaceful,80s
S000304,Song_304,Summer Walker,Classical,Film Score,40,24,17,4,77,67,79,-52,0,35,236110,1972,English,Sad,Melancholic,70s
S000305,Song_305,John Coltrane,Pop,Dance-pop,83,73,53,94,13,34,94,-26,71,2,131869,2009,Italian,Happy,Joyful,2000s
S000306,Song_306,Aphex Twin,Rock,Hard Rock,151,84,71,60,43,49,35,-59,39,16,149766,1983,Korean,Energetic,Powerful,80s
S000307,Song_307,The Rolling Stones,Electronic,Synthwave,119,85,61,12,30,31,75,-14,30,33,351570,1957,French,Angry,Aggressive,50s-Early
S000308,Song_308,John Williams,Classical,Minimalist,117,36,33,64,76,98,36,-20,29,52,212258,2002,Spanish,Romantic,Passionate,2000s
S000309,Song_309,J Balvin,Rock,Alternative Rock,93,64,61,54,40,21,42,-29,61,73,301977,2021,Portuguese,Neutral,Peaceful,2020s
S000310,Song_310,ODESZA,Jazz,Bebop,128,59,71,49,59,18,47,-15,52,23,318174,1971,Hindi,Neutral,Peaceful,70s
S000311,Song_311,Bad Bunny,Hip-Hop,Drill,104,43,52,7,68,27,31,-6,30,77,236721,1998,Korean,Sad,Melancholic,90s
S000312,Song_312,John Williams,Classical,Film Score,118,40,33,95,95,77,57,-44,86,87,300695,1990,Korean,Romantic,Passionate,90s
S000313,Song_313,H.E.R.,Afro,Afrobeats,80,44,83,27,66,33,30,-60,18,8,349994,1983,Hindi,Sad,Melancholic,80s
S000314,Song_314,Ludovico Einaudi,Jazz,Fusion,118,43,75,50,27,19,32,-42,48,69,269767,2000,Korean,Neutral,Peaceful,2000s
S000315,Song_315,Dua Lipa,Jazz,Fusion,111,56,62,32,35,33,79,-34,88,54,233252,1962,Portuguese,Neutral,Peaceful,60s
S000316,Song_316,Yiruma,Metal,Black Metal,152,91,30,46,16,8,44,-31,72,20,368355,1961,French,Energetic,Powerful,60s
S000317,Song_317,Max Richter,Classical,Contemporary,76,51,21,27,74,98,60,-26,46,17,196239,2020,Spanish,Neutral,Peaceful,2020s
S000318,Song_318,Kacey Musgraves,Pop,Synthpop,87,57,76,30,22,40,21,-45,8,72,142389,2003,Japanese,Neutral,Peaceful,2000s
S000319,Song_319,Nina Simone,Latin,Salsa,130,61,72,86,45,49,64,-16,33,8,108135,1957,German,Neutral,Peaceful,50s-Early
S000320,Song_320,Green Day,Metal,Death Metal,126,83,37,69,2,32,63,-40,27,53,406480,1970,Hindi,Happy,Joyful,70s
S000321,Song_321,Nicki Minaj,Metal,Black Metal,132,96,29,46,20,48,72,-51,45,12,372276,1973,Japanese,Energetic,Powerful,70s
S000322,Song_322,Billie Holiday,Afro,Reggae,76,61,56,9,45,18,54,-36,2,16,347803,2003,Arabic,Neutral,Peaceful,2000s
S000323,Song_323,Louis Armstrong,Classical,Baroque,63,38,29,64,73,85,47,-45,46,80,329719,2007,Japanese,Romantic,Passionate,2000s
S000324,Song_324,Ozuna,Hip-Hop,Conscious Hip-Hop,150,66,81,33,68,34,56,-55,6,95,382575,1974,Italian,Neutral,Peaceful,70s
S000325,Song_325,Adele,Country,Americana,107,46,51,42,25,20,96,-54,99,50,242008,1981,English,Neutral,Peaceful,80s
S000326,Song_326,Brent Faiyaz,Electronic,Techno,120,77,92,71,29,52,64,-39,58,3,266743,2016,Italian,Happy,Joyful,2010s
S000327,Song_327,Foo Fighters,Country,Americana,103,80,68,27,43,38,96,-46,86,43,328083,1958,German,Neutral,Peaceful,50s-Early
S000328,Song_328,Travis Scott,Latin,Salsa,79,71,59,14,59,15,51,-33,21,16,259530,2020,French,Angry,Aggressive,2020s
S000329,Song_329,Post Malone,R&B,Alternative R&B,131,65,64,82,19,49,30,-48,52,71,299987,1977,Italian,Neutral,Peaceful,70s
S000330,Song_330,Iron Maiden,Hip-Hop,Boom Bap,149,82,40,87,58,42,73,-14,30,45,388225,1975,Portuguese,Euphoric,Ecstatic,70s
S000331,Song_331,Skrillex,Latin,Reggaeton,79,59,80,49,20,37,57,-34,97,14,174703,2010,Italian,Neutral,Peaceful,2010s
S000332,Song_332,Maluma,Classical,Romantic,60,55,9,61,75,97,81,-43,77,73,133309,1962,Hindi,Neutral,Peaceful,60s
S000333,Song_333,Drake,Hip-Hop,Mumble Rap,77,69,45,43,38,12,52,-44,74,76,137153,1960,English,Neutral,Peaceful,60s
S000334,Song_334,Rosalía,R&B,Funk,102,83,45,67,50,20,67,-5,63,58,367593,2011,French,Happy,Joyful,2010s
S000335,Song_335,Kacey Musgraves,Rock,Progressive Rock,150,50,76,18,34,22,74,-23,81,25,218389,1953,Spanish,Neutral,Peaceful,50s-Early
S000336,Song_336,Stray Kids,Metal,Death Metal,148,81,36,79,10,47,85,-27,7,12,166253,2014,Hindi,Euphoric,Ecstatic,2010s
S000337,Song_337,Herbie Hancock,Classical,Film Score,82,48,21,87,96,79,63,-52,36,73,229227,1977,Hindi,Romantic,Passionate,70s
S000338,Song_338,ITZY,R&B,Neo Soul,116,82,60,65,33,46,74,-53,47,90,248485,1976,Arabic,Energetic,Powerful,70s
S000339,Song_339,Louis Armstrong,Hip-Hop,Drill,141,83,52,99,54,14,28,-7,26,33,288784,1981,Korean,Euphoric,Ecstatic,80s
S000340,Song_340,Ghost,Jazz,Bebop,145,88,42,93,29,24,54,-26,90,89,371293,1966,Italian,Euphoric,Ecstatic,60s
S000341,Song_341,Olivia Rodrigo,R&B,Neo Soul,92,84,68,81,29,31,87,-60,0,57,245801,1969,French,Euphoric,Ecstatic,60s
S000342,Song_342,Alicia Keys,Afro,Afrobeats,84,50,80,64,50,9,36,-39,97,40,174700,2017,Arabic,Neutral,Peaceful,2010s
S000343,Song_343,Kanye West,R&B,Neo Soul,143,50,60,25,44,16,38,-16,59,70,310462,2020,Korean,Neutral,Peaceful,2020s
S000344,Song_344,Bach,R&B,Neo Soul,100,79,44,3,30,18,42,-19,83,14,400001,1957,Arabic,Angry,Aggressive,50s-Early
S000345,Song_345,Luke Combs,R&B,Alternative R&B,115,87,58,45,57,43,47,-15,90,67,415497,1964,Portuguese,Energetic,Powerful,60s
S000346,Song_346,Rosalía,Rock,Indie Rock,111,40,42,26,56,28,59,-25,97,92,109991,1973,Hindi,Sad,Melancholic,70s
S000347,Song_347,Calvin Harris,Classical,Film Score,43,12,38,52,94,82,42,-16,68,94,344205,2002,Italian,Relaxed,Calm,2000s
S000348,Song_348,Burna Boy,R&B,Neo Soul,136,80,45,39,46,14,26,-22,37,84,390546,2000,German,Neutral,Peaceful,2000s
S000349,Song_349,Maluma,Country,Country Pop,121,43,67,35,21,42,60,-56,12,86,141001,1999,Arabic,Neutral,Peaceful,90s
S000350,Song_350,Duke Ellington,Metal,Progressive Metal,149,84,44,50,15,31,97,-13,46,99,216479,1971,French,Energetic,Powerful,70s
S000351,Song_351,DaBaby,Electronic,Ambient,130,91,80,58,20,37,50,-19,73,31,168077,1958,Portuguese,Energetic,Powerful,50s-Early
S000352,Song_352,J. Cole,Country,Bluegrass,155,50,71,16,19,26,87,-13,51,24,341514,1970,Spanish,Neutral,Peaceful,70s
S000353,Song_353,Shakira,Classical,Minimalist,104,34,21,65,78,83,34,-29,38,69,155942,1988,Spanish,Romantic,Passionate,80s
S000354,Song_354,Avenged Sevenfold,Jazz,Bebop,131,56,73,92,68,45,92,-48,69,5,132291,1952,Portuguese,Neutral,Peaceful,50s-Early
S000355,Song_355,Avicii,Metal,Death Metal,182,96,31,54,15,49,83,-60,80,66,396958,1981,German,Energetic,Powerful,80s
S000356,Song_356,Doja Cat,R&B,Contemporary R&B,142,57,58,77,52,39,77,-28,13,33,258636,1953,Spanish,Neutral,Peaceful,50s-Early
S000357,Song_357,Jay-Z,Latin,Reggaeton,133,68,58,48,15,37,59,-42,64,68,391338,1955,Korean,Neutral,Peaceful,50s-Early
S000358,Song_358,Avenged Sevenfold,Electronic,Trance,117,82,94,79,16,48,62,-51,88,19,211950,2017,German,Euphoric,Ecstatic,2010s
S000359,Song_359,Martin Garrix,R&B,Alternative R&B,118,62,41,56,65,26,91,-54,77,55,376479,2000,Korean,Neutral,Peaceful,2000s
S000360,Song_360,Jay-Z,Jazz,Fusion,156,55,47,11,69,37,72,-50,4,26,237595,1966,Spanish,Neutral,Peaceful,60s
S000361,Song_361,Kacey Musgraves,Electronic,Techno,115,70,64,77,32,86,88,-7,58,32,335809,1968,Portuguese,Happy,Joyful,60s
S000362,Song_362,Led Zeppelin,Latin,Salsa,143,41,69,67,56,43,52,-48,83,53,165277,1968,Portuguese,Romantic,Passionate,60s
S000363,Song_363,Bruno Mars,Electronic,House,131,93,79,81,28,58,82,-51,56,7,275917,1978,Korean,Euphoric,Ecstatic,70s
S000364,Song_364,Ludovico Einaudi,Afro,Dancehall,148,56,41,27,15,9,81,-20,68,81,218467,1990,Portuguese,Neutral,Peaceful,90s
S000365,Song_365,Ella Fitzgerald,Pop,Electropop,123,66,51,9,16,7,54,-45,1,23,166361,1987,Arabic,Neutral,Peaceful,80s
S000366,Song_366,Harry Styles,Metal,Death Metal,141,90,58,19,26,33,60,-7,19,18,322930,2015,Japanese,Angry,Aggressive,2010s
S000367,Song_367,ODESZA,Jazz,Bebop,104,73,61,78,12,10,46,-51,72,96,343279,1997,Italian,Happy,Joyful,90s
S000368,Song_368,Travis Scott,Hip-Hop,Mumble Rap,144,80,75,28,68,6,87,-60,82,25,276633,2002,English,Neutral,Peaceful,2000s
S000369,Song_369,NCT,Pop,Dance-pop,153,61,60,99,68,26,49,-36,27,64,150272,1994,Japanese,Neutral,Peaceful,90s
S000370,Song_370,Lucky Daye,Rock,Indie Rock,142,46,48,0,45,23,29,-25,72,45,365049,1981,Portuguese,Neutral,Peaceful,80s
S000371,Song_371,Lil Nas X,Pop,Electropop,106,45,77,26,26,14,73,-11,34,84,349480,1977,Spanish,Neutral,Peaceful,70s
S000372,Song_372,Iron Maiden,Pop,Dance-pop,89,43,68,26,68,13,45,-42,91,16,94138,1990,Italian,Sad,Melancholic,90s
S000373,Song_373,Davido,Electronic,Trance,119,87,79,95,27,74,71,-14,62,96,309128,2018,German,Euphoric,Ecstatic,2010s
S000374,Song_374,Dolly Parton,Hip-Hop,Boom Bap,117,87,73,60,49,15,69,-58,61,57,304176,1965,Italian,Energetic,Powerful,60s
S000375,Song_375,Rihanna,Metal,Death Metal,167,89,37,35,5,23,78,-48,45,2,353013,2014,Korean,Energetic,Powerful,2010s
S000376,Song_376,Billie Eilish,Pop,Electropop,82,85,81,5,26,13,58,-12,59,27,233927,2008,English,Angry,Aggressive,2000s
S000377,Song_377,Beyoncé,Rock,Hard Rock,159,41,82,39,68,42,55,-11,36,78,268267,1967,Spanish,Neutral,Peaceful,60s
S000378,Song_378,Iron Maiden,Latin,Reggaeton,137,61,50,3,67,17,26,-18,53,87,383851,1950,Italian,Neutral,Peaceful,50s-Early
S000379,Song_379,ODESZA,Jazz,Bebop,129,42,53,37,47,5,48,-56,73,91,239524,2020,Korean,Neutral,Peaceful,2020s
S000380,Song_380,J Balvin,Hip-Hop,Boom Bap,141,84,59,67,28,39,88,-60,67,11,387242,2005,English,Happy,Joyful,2000s
